Frequency (Hz),Channel 1 Magnitude (X)
332114.5,0.8436916528442593
332290.4,0.8432954866061073
332466.3,0.84242555952707
332642.2,0.8422705455486255
332818.1,0.8423825629257921
332994,0.8429403645778689
333169.9,0.8431230603628658
333345.8,0.843157908578031
333521.7,0.8431412279523012
333697.6,0.8435232063677895
333873.5,0.8431913656637159
334049.4,0.8431489536444899
334225.3,0.8435026955159836
334401.2,0.8431967466679452
334577.1,0.8433056342745733
334753,0.8432931620480442
334928.9,0.8428491890801691
335104.8,0.843144699129883
335280.7,0.8431803538020151
335456.6,0.8429369249479973
335632.5,0.8427368140184935
335808.4,0.842926131187495
335984.3,0.8430584133560264
336160.2,0.8428864926063505
336336.1,0.8426764336112162
336512,0.8422206085146318
336687.9,0.8427620907590835
336863.8,0.8426601607931549
337039.7,0.8426182159879813
337215.6,0.8423044982387992
337391.5,0.8425311883690161
337567.4,0.842760259045628
337743.3,0.8422137076488801
337919.2,0.8420383042056678
338095.1,0.8421295309365757
338271,0.8415703406958401
338446.9,0.8412724595963399
338622.8,0.8410883222802094
338798.7,0.8409209795062182
338974.6,0.8411644039873294
339150.5,0.8416156166023689
339326.4,0.8417178595033192
339502.3,0.8416288979034175
339678.2,0.8416160985077958
339854.1,0.8418688479798707
340030,0.8419683948353485
340205.9,0.841726855364843
340381.8,0.8417063075480384
340557.7,0.8420906807949035
340733.6,0.8420142276003353
340909.5,0.8416757931941997
341085.4,0.8417683054009077
341261.3,0.8419564800803594
341437.2,0.8415020315687857
341613.1,0.8412450321099292
341789,0.8411716308148605
341964.9,0.8415986694212443
342140.8,0.841567743265582
342316.7,0.8412588361655563
342492.6,0.8412392855124284
342668.5,0.8414831573660845
342844.4,0.8410159137231101
343020.3,0.8413006200714084
343196.2,0.8410986884913743
343372.1,0.841145916772149
343548,0.8408935508699502
343723.9,0.8407400705204695
343899.8,0.8405828256239607
344075.7,0.8405375316541492
344251.6,0.8400619980084176
344427.5,0.8399251277172324
344603.4,0.8397324961553649
344779.3,0.8389631220808212
344955.2,0.8393385101679329
345131.1,0.8397654110157202
345307,0.8402205175069397
345482.9,0.8399152540649043
345658.8,0.8400100087659299
345834.7,0.8399720837986667
346010.6,0.8402630052611204
346186.5,0.840042330615404
346362.4,0.8403273740780477
346538.3,0.8402863054762382
346714.2,0.8401930912465774
346890.1,0.839781500630119
347066,0.8399242918118311
347241.9,0.8397988573287418
347417.8,0.8401786067730022
347593.7,0.83984171394191
347769.6,0.839927092600248
347945.5,0.8394942766178848
348121.4,0.8397411634305401
348297.3,0.8396493129428082
348473.2,0.8397021337033836
348649.1,0.8396314870157077
348825,0.839781881857036
349000.9,0.8394193517966391
349176.8,0.8394316460711845
349352.7,0.8392649496926892
349528.6,0.8394535745059666
349704.5,0.8390517015910608
349880.4,0.8391452525608263
350056.3,0.8386836003700142
350232.2,0.8386752720300619
350408.1,0.8384305086717641
350584,0.8379512050936653
350759.9,0.8376584069359405
350935.8,0.8371096489420302
351111.7,0.8373157651493373
351287.6,0.8379404612105221
351463.5,0.837747972766172
351639.4,0.8380083379578666
351815.3,0.8380447757659041
351991.2,0.8383931050698302
352167.1,0.8380898305132842
352343,0.8381768053671457
352518.9,0.8379449851887953
352694.8,0.8381073048762273
352870.7,0.8379497787351968
353046.6,0.8380135998206475
353222.5,0.8378172483894569
353398.4,0.8376577941074599
353574.3,0.8376120977642884
353750.2,0.8375001176616205
353926.1,0.8370736629053921
354102,0.8372900671531709
354277.9,0.8371147000912853
354453.8,0.8372562887903201
354629.7,0.8370768850350347
354805.6,0.8369409023063228
354981.5,0.8368904926184847
355157.4,0.8365409673450516
355333.3,0.836766803045863
355509.2,0.8366279851027812
355685.1,0.8364266454696773
355861,0.8365591868083484
356036.9,0.836117169941575
356212.8,0.8361702044514054
356388.7,0.8359177098383067
356564.6,0.835408824315492
356740.5,0.835105972120308
356916.4,0.8345607412683977
357092.3,0.8342007513392358
357268.2,0.8345348594402517
357444.1,0.8348562370682777
357620,0.8348975323137469
357795.9,0.8350558810564018
357971.8,0.8350558447150039
358147.7,0.8350936804559279
358323.6,0.8356392152462739
358499.5,0.8352225205617887
358675.4,0.8358618641206337
358851.3,0.835329768317904
359027.2,0.8356409120077242
359203.1,0.8360387126822977
359379,0.8356880564726168
359554.9,0.835689038253272
359730.8,0.8356345910622738
359906.7,0.8356984312095319
360082.6,0.8358687144183377
360258.5,0.8359869872370822
360434.4,0.8357495351685986
360610.3,0.8358886360025546
360786.2,0.8358233892434481
360962.1,0.8357189706288015
361138,0.835842907275111
361313.9,0.8358464031876232
361489.8,0.8357750075100979
361665.7,0.8359451823544425
361841.6,0.8359610077756062
362017.5,0.8356060819618496
362193.4,0.835671143687749
362369.3,0.8352177687203541
362545.2,0.8352064829269061
362721.1,0.8350378012553719
362897,0.8346413089829229
363072.9,0.8339001639550606
363248.8,0.8342237371837116
363424.7,0.8345617918166197
363600.6,0.8348452313425671
363776.5,0.8349408904869847
363952.4,0.8348199015629734
364128.3,0.8352148323815161
364304.2,0.8355868101691379
364480.1,0.8353820699617835
364656,0.8351174282564737
364831.9,0.8353720301076535
365007.8,0.8351937642112294
365183.7,0.8355181480154915
365359.6,0.8350899444081048
365535.5,0.8348321286775655
365711.4,0.8349332733236517
365887.3,0.834903291794306
366063.2,0.8347870393511756
366239.1,0.8348452712759464
366415,0.8344971185971201
366590.9,0.8346044463128157
366766.8,0.8345958277886136
366942.7,0.8345910736963829
367118.6,0.8346407079758416
367294.5,0.8346996945268013
367470.4,0.8344540231004047
367646.3,0.8343505985303641
367822.2,0.8344646572067395
367998.1,0.8344537925721076
368174,0.8342352767392158
368349.9,0.8338677045682862
368525.8,0.8337254052024681
368701.7,0.8336644263958557
368877.6,0.8329417785418638
369053.5,0.8326433013334733
369229.4,0.8321831396604598
369405.3,0.8326049796134273
369581.2,0.833162813566191
369757.1,0.8332542302236688
369933,0.833241408386607
370108.9,0.8337513830724014
370284.8,0.8335772673982034
370460.7,0.8334601096324725
370636.6,0.8337881863627247
370812.5,0.8334636447424906
370988.4,0.8332244006779259
371164.3,0.8334750662042648
371340.2,0.8337916752970385
371516.1,0.833161906741006
371692,0.8331647380071484
371867.9,0.8333342243971846
372043.8,0.8331488726483911
372219.7,0.833047459532015
372395.6,0.8328852939201999
372571.5,0.8331605992677495
372747.4,0.8328470767112589
372923.3,0.8331052969543651
373099.2,0.8328216285787196
373275.1,0.8327231760860321
373451,0.8326527271393878
373626.9,0.8327618922678299
373802.8,0.8329566750280568
373978.7,0.8326619004110993
374154.6,0.8327027520095951
374330.5,0.8323845771993952
374506.4,0.8323160149905435
374682.3,0.8319134759979364
374858.2,0.8320346122324397
375034.1,0.8314203722526693
375210,0.8310157914209004
375385.9,0.8308609611065735
375561.8,0.8312769627691093
375737.7,0.8314978747676354
375913.6,0.8317551353509793
376089.5,0.8317162026391567
376265.4,0.8320596073104128
376441.3,0.8316481763125352
376617.2,0.8319414440184733
376793.1,0.8316115757234176
376969,0.8317939066593986
377144.9,0.8318206698334056
377320.8,0.8317607598265693
377496.7,0.831941302260111
377672.6,0.8315882628486215
377848.5,0.8314734355161626
378024.4,0.8316359994208408
378200.3,0.8315672585242675
378376.2,0.8315348283037022
378552.1,0.8314517963338055
378728,0.8311061827963135
378903.9,0.8314736450352008
379079.8,0.8307774113549671
379255.7,0.831104280202785
379431.6,0.8311785243913008
379607.5,0.8310309308951167
379783.4,0.8313397914275005
379959.3,0.8311436975459047
380135.2,0.8309769438475065
380311.1,0.8309701509445142
380487,0.8306008766449771
380662.9,0.830663390001366
380838.8,0.8303980275706865
381014.7,0.8300170102572794
381190.6,0.8296658302493312
381366.5,0.8292583087266305
381542.4,0.8292028176067309
381718.3,0.8297249998421086
381894.2,0.8299222793207841
382070.1,0.8297401895875882
382246,0.8301254515801502
382421.9,0.8300448549308507
382597.8,0.830344402401996
382773.7,0.8301012794200378
382949.6,0.8302914168693925
383125.5,0.8301751989133078
383301.4,0.8301811324418977
383477.3,0.8300298160766173
383653.2,0.8299083928966531
383829.1,0.8299081176025487
384005,0.8300885921981834
384180.9,0.8296855810205194
384356.8,0.8298856649199307
384532.7,0.8295905764733726
384708.6,0.8293115273005407
384884.5,0.8294071869924388
385060.4,0.8294937348902998
385236.3,0.8291383323883253
385412.2,0.829763508553565
385588.1,0.8294166636889401
385764,0.8293742337565734
385939.9,0.8293886159915362
386115.8,0.8290151809563431
386291.7,0.8293849361660174
386467.6,0.8291748381199513
386643.5,0.8289385585398719
386819.4,0.8290142975282412
386995.3,0.8285946502913878
387171.2,0.8281832985784449
387347.1,0.827946306802557
387523,0.8272947231897178
387698.9,0.8275348819284033
387874.8,0.8278923092555568
388050.7,0.8280283113735136
388226.6,0.8283076039885985
388402.5,0.8281841911825509
388578.4,0.828400171815294
388754.3,0.8283716937994166
388930.2,0.8288409463869861
389106.1,0.8284225854828142
389282,0.8283038388423039
389457.9,0.8286203317191788
389633.8,0.8283276246752329
389809.7,0.8285332805528629
389985.6,0.8283790051974298
390161.5,0.8282162345773658
390337.4,0.8281706546129295
390513.3,0.8281423293179728
390689.2,0.8288605803985272
390865.1,0.8287360211598093
391041,0.8280872888784604
391216.9,0.8282876000846251
391392.8,0.8279810632300937
391568.7,0.8280455319519604
391744.6,0.8281513898623794
391920.5,0.8281992621200498
392096.4,0.8278499282402787
392272.3,0.82799535621285
392448.2,0.8278362967476538
392624.1,0.8279995707997176
392800,0.8284067709740245
392975.9,0.8274758136758736
393151.8,0.827841150637696
393327.7,0.828000916316312
393503.6,0.8282161483152992
393679.5,0.8279148776243301
393855.4,0.8275498515549892
394031.3,0.8276696647136097
394207.2,0.8278782023865099
394383.1,0.827486510929922
394559,0.8271961412410922
394734.9,0.8271738960194776
394910.8,0.8271670461026444
395086.7,0.8271837991624788
395262.6,0.8263059755631508
395438.5,0.8268046126593886
395614.4,0.8267933320591061
395790.3,0.8262801989938131
395966.2,0.8259573716745809
396142.1,0.8259349828123959
396318,0.8257879649894699
396493.9,0.8254504510856393
396669.8,0.8254996584616405
396845.7,0.8259206200505821
397021.6,0.8255429022739007
397197.5,0.8256737622408437
397373.4,0.8256666885068668
397549.3,0.8257015240583203
397725.2,0.8259083044427881
397901.1,0.8261637717266301
398077,0.8260374554723882
398252.9,0.8258872006251701
398428.8,0.8262872856438264
398604.7,0.8265802658033913
398780.6,0.8263418183306116
398956.5,0.8263467492331367
399132.4,0.8261566528887911
399308.3,0.8263852648524758
399484.2,0.8266570744404189
399660.1,0.8262066134278816
399836,0.8260120247306897
400011.9,0.8258917314572298
400187.8,0.8257286013143204
400363.7,0.825537718475654
400539.6,0.8259939477253038
400715.5,0.8258070215733265
400891.4,0.8259692040051816
401067.3,0.8254094266008597
401243.2,0.8254264206941723
401419.1,0.8259980841287528
401595,0.8254221016822203
401770.9,0.8254290835042588
401946.8,0.8254343015687829
402122.7,0.8251007124229217
402298.6,0.8252945126954698
402474.5,0.8251732049538301
402650.4,0.824978987906377
402826.3,0.8251499109199567
403002.2,0.8252886887731945
403178.1,0.8247741975455869
403354,0.8250183581647362
403529.9,0.8247497824802004
403705.8,0.8249099994055313
403881.7,0.8248157462282268
404057.6,0.8248217224155994
404233.5,0.8246398016481847
404409.4,0.8248449757738761
404585.3,0.8246909371799448
404761.2,0.8245656299378734
404937.1,0.8245925041649262
405113,0.8246397237620853
405288.9,0.8243983751591025
405464.8,0.8243170005730837
405640.7,0.8245149220125982
405816.6,0.8244285686270618
405992.5,0.8241898668434288
406168.4,0.8242912901996924
406344.3,0.8244771917653311
406520.2,0.8242554600938108
406696.1,0.8239242414439737
406872,0.8240110727962598
407047.9,0.8237500803117588
407223.8,0.8242105099177955
407399.7,0.8237415419387696
407575.6,0.8235153731549869
407751.5,0.8234372501071581
407927.4,0.8224484038497374
408103.3,0.8231931098900307
408279.2,0.8224903756555501
408455.1,0.8225050805060228
408631,0.8223688329895739
408806.9,0.8225597024827733
408982.8,0.8219088955799141
409158.7,0.8221061179597147
409334.6,0.8225229924661838
409510.5,0.8225338804904723
409686.4,0.8225782095872107
409862.3,0.822771447685236
410038.2,0.822790341059481
410214.1,0.8230080540433393
410390,0.8224473265999724
410565.9,0.8225383668050668
410741.8,0.8223193307646125
410917.7,0.8229426137072317
411093.6,0.8225614685757812
411269.5,0.8227032696759965
411445.4,0.8227218187026755
411621.3,0.8224000709639157
411797.2,0.822744898115801
411973.1,0.8225978427358942
412149,0.8228357221160524
412324.9,0.8223354976300633
412500.8,0.8225560088912008
412676.7,0.822469844878334
412852.6,0.8221152712975296
413028.5,0.8226150292545871
413204.4,0.8222846577406356
413380.3,0.822211680605843
413556.2,0.8224603093889723
413732.1,0.8221539671997293
413908,0.8223141870001773
414083.9,0.8220279208617041
414259.8,0.822172480224465
414435.7,0.8219305953997443
414611.6,0.8221572153626546
414787.5,0.8216759453522779
414963.4,0.8215594494354077
415139.3,0.8218773955480564
415315.2,0.8214980580113747
415491.1,0.821384465275635
415667,0.8212699337458127
415842.9,0.82169157760423
416018.8,0.8215292640201222
416194.7,0.8214389019315758
416370.6,0.8210580644212536
416546.5,0.8212638593504425
416722.4,0.8211893490926054
416898.3,0.8212869527638369
417074.2,0.8212177744238139
417250.1,0.8213130274599135
417426,0.8208177329711073
417601.9,0.821015481681037
417777.8,0.8212237619747491
417953.7,0.820985814873797
418129.6,0.8207052755612581
418305.5,0.8207805649570319
418481.4,0.82077171401045
418657.3,0.8202643041969463
418833.2,0.8209357135701009
419009.1,0.8204363183210865
419185,0.820150636942506
419360.9,0.8201369486538145
419536.8,0.820331666119009
419712.7,0.8199955379948199
419888.6,0.8200474674110123
420064.5,0.8195951098501509
420240.4,0.8195806215001948
420416.3,0.8197458900745211
420592.2,0.8195432029944684
420768.1,0.8190381262919526
420944,0.8190256497425136
421119.9,0.8184589538928408
421295.8,0.8187170742781104
421471.7,0.8188456317813767
421647.6,0.8187224820316567
421823.5,0.8194119987208557
421999.4,0.8190188755118839
422175.3,0.8189890611989685
422351.2,0.8191656467356918
422527.1,0.8195240737940709
422703,0.8193983159924485
422878.9,0.8193036255142123
423054.8,0.8195720502334789
423230.7,0.8191747569855823
423406.6,0.8191127673817876
423582.5,0.8193612017419417
423758.4,0.8192338724132991
423934.3,0.8197066186292643
424110.2,0.8191960845830533
424286.1,0.8189405668782777
424462,0.8194464709931594
424637.9,0.8190799920444098
424813.8,0.8190105157550471
424989.7,0.8192748401129675
425165.6,0.8189162057256625
425341.5,0.81893547710548
425517.4,0.8188716541034943
425693.3,0.818654956643163
425869.2,0.8187706647071497
426045.1,0.8188756468677338
426221,0.8186564062198014
426396.9,0.8187512085252659
426572.8,0.8185655154953674
426748.7,0.8183326952504577
426924.6,0.8181910717507634
427100.5,0.8189393945502885
427276.4,0.818449519124668
427452.3,0.8179745538700339
427628.2,0.8184538894147368
427804.1,0.818122492439049
427980,0.8181239293270114
428155.9,0.8184797160349363
428331.8,0.8181315602597908
428507.7,0.8177352713887132
428683.6,0.8174141366255809
428859.5,0.8178862305614427
429035.4,0.8176401033802403
429211.3,0.8177642464661057
429387.2,0.8177472649639738
429563.1,0.8179057504785132
429739,0.8179816748302748
429914.9,0.817438726245088
430090.8,0.8179181297553436
430266.7,0.8175667102220855
430442.6,0.8175237513851542
430618.5,0.817316399631499
430794.4,0.8176320736949205
430970.3,0.8172001356916453
431146.2,0.8172377084514393
431322.1,0.8174331931130553
431498,0.8168988240588595
431673.9,0.8170812760850983
431849.8,0.816601881379977
432025.7,0.8165291040904773
432201.6,0.816573255735571
432377.5,0.8163643669342582
432553.4,0.8159286525539785
432729.3,0.8161938929935656
432905.2,0.8155328860483202
433081.1,0.8152828398083353
433257,0.8151269021848091
433432.9,0.8152789319135373
433608.8,0.8156115655944205
433784.7,0.8154067834807314
433960.6,0.8158477862847169
434136.5,0.8160468777999236
434312.4,0.8157382154783259
434488.3,0.8160618422483428
434664.2,0.8158556083604501
434840.1,0.8158362334636924
435016,0.8161275037985761
435191.9,0.8160448440760542
435367.8,0.8158002458288287
435543.7,0.8162158892361153
435719.6,0.8162431076167196
435895.5,0.8164796138177352
436071.4,0.8159900642113018
436247.3,0.8157532300478396
436423.2,0.8160699142011471
436599.1,0.81582107097995
436775,0.8158332658981654
436950.9,0.8155355981069163
437126.8,0.8157917958376593
437302.7,0.8156538319640841
437478.6,0.8151787756986701
437654.5,0.8156527819593418
437830.4,0.8151271908392048
438006.3,0.8154693373374489
438182.2,0.8153094041946416
438358.1,0.8153486708334531
438534,0.8154307876396114
438709.9,0.8153968157362574
438885.8,0.8152924627993212
439061.7,0.8147366156364694
439237.6,0.8149698466699529
439413.5,0.8150402487517852
439589.4,0.8150977389439011
439765.3,0.8147457393819583
439941.2,0.8149774823622203
440117.1,0.8148183292256902
440293,0.815024578671059
440468.9,0.8149609236395119
440644.8,0.8145297500198978
440820.7,0.8145501705291911
440996.6,0.8140867934355833
441172.5,0.814499463986494
441348.4,0.8146426631592726
441524.3,0.8147915398183839
441700.2,0.8140873180877063
441876.1,0.814283716342215
442052,0.8139313018073184
442227.9,0.8144707623534837
442403.8,0.8143205240256554
442579.7,0.8141045298553916
442755.6,0.813742709145381
442931.5,0.8137361403947601
443107.4,0.8140292333794218
443283.3,0.8140529533693663
443459.2,0.8136721512269436
443635.1,0.8138790412378623
443811,0.813508117211546
443986.9,0.813115128792808
444162.8,0.8133904198656877
444338.7,0.8133760714432806
444514.6,0.8131197514146129
444690.5,0.8126393324433951
444866.4,0.8126085417254685
445042.3,0.8128328919260112
445218.2,0.8122438336602145
445394.1,0.8121535091844194
445570,0.8116100452126342
445745.9,0.8113973736829276
445921.8,0.8118553773971044
446097.7,0.8121812855278658
446273.6,0.8123553321301317
446449.5,0.8120906782221284
446625.4,0.812602849063537
446801.3,0.8121898903716966
446977.2,0.8123687009934353
447153.1,0.8125219325649242
447329,0.8123578361648691
447504.9,0.8126384820319618
447680.8,0.8124980502695944
447856.7,0.8120263367692764
448032.6,0.8124670663369643
448208.5,0.8124385559907356
448384.4,0.8126071724574541
448560.3,0.8124725953297897
448736.2,0.8127471248987692
448912.1,0.8124512782157827
449088,0.8126875487664085
449263.9,0.8120762014105197
449439.8,0.8124474229012902
449615.7,0.8123403131917361
449791.6,0.8120553802648051
449967.5,0.811903898120006
450143.4,0.8118900619510515
450319.3,0.8120678553563005
450495.2,0.8118153964303764
450671.1,0.8118875303721775
450847,0.8114451018462028
451022.9,0.8117318866361757
451198.8,0.8117609424297473
451374.7,0.8113709610023025
451550.6,0.8113833237827117
451726.5,0.8112121238056826
451902.4,0.8112021643302915
452078.3,0.8110667764053121
452254.2,0.8113235143863458
452430.1,0.8111320507661698
452606,0.8111244225293112
452781.9,0.8111161365753674
452957.8,0.8112498003867983
453133.7,0.8110630619460105
453309.6,0.8109762220158779
453485.5,0.8109480015823149
453661.4,0.8110677497350014
453837.3,0.810911845834598
454013.2,0.8108254074596132
454189.1,0.8107759424082026
454365,0.8110544222861652
454540.9,0.8106512831476611
454716.8,0.8104066231606386
454892.7,0.8106511153894541
455068.6,0.8105141543853477
455244.5,0.8103959989822318
455420.4,0.8101818370708924
455596.3,0.8098879701072096
455772.2,0.8101784607755744
455948.1,0.8099926240907007
456124,0.8102126682986714
456299.9,0.8098805448006758
456475.8,0.8094035278026082
456651.7,0.81035737995039
456827.6,0.8094062777427784
457003.5,0.8091573512037176
457179.4,0.8088648766808811
457355.3,0.8086260807262957
457531.2,0.8083066541379181
457707.1,0.8078335650923167
457883,0.8081575052363178
458058.9,0.8088024039348648
458234.8,0.8086175064311014
458410.7,0.8086448981092076
458586.6,0.809006215618413
458762.5,0.8088671279313744
458938.4,0.8089560706185721
459114.3,0.80839791592426
459290.2,0.8088738255033425
459466.1,0.8088491309074748
459642,0.8088042873267189
459817.9,0.8090671322093181
459993.8,0.8092422403883142
460169.7,0.8086221785472854
460345.6,0.8090430980539765
460521.5,0.8089079283816526
460697.4,0.8090701949886291
460873.3,0.8088350721467005
461049.2,0.8091951061499232
461225.1,0.8086384023723686
461401,0.8089379812661368
461576.9,0.8085812360171666
461752.8,0.808704778377237
461928.7,0.8087256702504253
462104.6,0.8082039522299145
462280.5,0.8087377044387553
462456.4,0.808431547218281
462632.3,0.8082322591880391
462808.2,0.8081262224254167
462984.1,0.808108848106639
463160,0.8081596900301419
463335.9,0.8082219440205534
463511.8,0.8081488244370894
463687.7,0.8081328025994317
463863.6,0.8081304381914647
464039.5,0.8080740487693677
464215.4,0.8083610033203492
464391.3,0.8080533908288229
464567.2,0.8081521355078347
464743.1,0.8076955266676147
464919,0.8076003291249572
465094.9,0.8079279806730233
465270.8,0.8078166130937207
465446.7,0.8070461576198166
465622.6,0.8076011498503766
465798.5,0.8076010558780051
465974.4,0.8071762094762573
466150.3,0.8074191149315701
466326.2,0.8069034449287058
466502.1,0.8071212950142412
466678,0.8072437523637094
466853.9,0.8072132343637911
467029.8,0.8070979259253142
467205.7,0.8070766553399911
467381.6,0.8065485341195281
467557.5,0.8068777243785368
467733.4,0.8067642118636238
467909.3,0.8069451183401877
468085.2,0.8067998801747326
468261.1,0.8064831800735888
468437,0.8064833217185097
468612.9,0.8064324434960117
468788.8,0.8060220612650419
468964.7,0.8058543792840966
469140.6,0.8059584565033512
469316.5,0.8054820943567071
469492.4,0.8058610634030514
469668.3,0.8049332667576353
469844.2,0.805120573252631
470020.1,0.8050383257646195
470196,0.8050936120334958
470371.9,0.805322532966293
470547.8,0.8051021524853808
470723.7,0.8052247917082528
470899.6,0.8053547916870849
471075.5,0.8057099470206937
471251.4,0.805268265340181
471427.3,0.8052571733749058
471603.2,0.8058346666777909
471779.1,0.805458575437924
471955,0.805691101911973
472130.9,0.805796915061269
472306.8,0.8055791414773983
472482.7,0.8054291463598547
472658.6,0.8055684713459446
472834.5,0.8055478951875498
473010.4,0.805570982352387
473186.3,0.805374517683306
473362.2,0.8051324390669891
473538.1,0.8050431727842314
473714,0.8052754477027505
473889.9,0.8050792470850676
474065.8,0.8052726544537154
474241.7,0.8050189120819871
474417.6,0.8048895796881693
474593.5,0.8047723638980993
474769.4,0.80537304465538
474945.3,0.8049777394416533
475121.2,0.805208683614979
475297.1,0.8046255354311318
475473,0.8049041611381541
475648.9,0.8047051376509723
475824.8,0.8046975036531081
476000.7,0.8046304010763157
476176.6,0.8039805935013132
476352.5,0.8042289373296889
476528.4,0.8044128598659778
476704.3,0.8038884193052329
476880.2,0.804414134025632
477056.1,0.8044023551063146
477232,0.8039236463318545
477407.9,0.8041950261646545
477583.8,0.8041041087627853
477759.7,0.8044034765316079
477935.6,0.8040416848962161
478111.5,0.8044967296596652
478287.4,0.8035737522133891
478463.3,0.8039782040424953
478639.2,0.8037671497192265
478815.1,0.8036424135652409
478991,0.8038704439102174
479166.9,0.8038014937758593
479342.8,0.8036019650513559
479518.7,0.8036851028880468
479694.6,0.8033183411820866
479870.5,0.8036631461589172
480046.4,0.803192379517876
480222.3,0.8032249423782752
480398.2,0.8031329190148879
480574.1,0.803072761266477
480750,0.8028621212973285
480925.9,0.8023099488905532
481101.8,0.802391749080858
481277.7,0.8021476932941267
481453.6,0.8021192269538405
481629.5,0.8018401323794123
481805.4,0.8017765463105518
481981.3,0.8012757840878793
482157.2,0.8010720144014871
482333.1,0.8010221720250376
482509,0.8017495585001451
482684.9,0.8017173921844316
482860.8,0.8016598353477936
483036.7,0.802121463171692
483212.6,0.8020655381788722
483388.5,0.8022044578994292
483564.4,0.8021063081251203
483740.3,0.802135448137773
483916.2,0.8018910972321314
484092.1,0.801697103864508
484268,0.8019545883339934
484443.9,0.8019787747015101
484619.8,0.8020691985024034
484795.7,0.8019255252450823
484971.6,0.8016230104817408
485147.5,0.8018916100019022
485323.4,0.8019740585611801
485499.3,0.8015845985227941
485675.2,0.8014343853426882
485851.1,0.8018285228625868
486027,0.8016613441238101
486202.9,0.8015049752060027
486378.8,0.801577882310805
486554.7,0.8012257573255082
486730.6,0.8013846309480234
486906.5,0.8014305675025801
487082.4,0.8009900370681962
487258.3,0.8007657200868534
487434.2,0.8012624072772891
487610.1,0.8011094547879494
487786,0.8010548834334147
487961.9,0.8005806444503369
488137.8,0.8006142397486833
488313.7,0.8011501964165247
488489.6,0.8007328229291284
488665.5,0.8008384235113923
488841.4,0.8004523174090613
489017.3,0.8006438328123839
489193.2,0.8005787757984295
489369.1,0.8003836977677194
489545,0.8003821153451508
489720.9,0.8006556546747774
489896.8,0.8005473930769063
490072.7,0.8004183575188037
490248.6,0.8001035104720624
490424.5,0.8002486791432217
490600.4,0.800375825349962
490776.3,0.8003627741957005
490952.2,0.799859373760399
491128.1,0.800226358619865
491304,0.8003699616192168
491479.9,0.7999965744282358
491655.8,0.8001117661343389
491831.7,0.7997104271759886
492007.6,0.79949130668559
492183.5,0.799407987859327
492359.4,0.799463057708656
492535.3,0.7996590138285687
492711.2,0.7990444217707962
492887.1,0.799095527411709
493063,0.7992343416119096
493238.9,0.7988470500388966
493414.8,0.7986482939039301
493590.7,0.7985567736576336
493766.6,0.7983723250497134
493942.5,0.7982179035509818
494118.4,0.7976080102328837
494294.3,0.7977622928850183
494470.2,0.7974913808955288
494646.1,0.7977419260585151
494822,0.7978716499297331
494997.9,0.7982187226840907
495173.8,0.7983658635882691
495349.7,0.798617729424862
495525.6,0.7980988203169994
495701.5,0.7982530894287128
495877.4,0.7982876197705324
496053.3,0.7983642608941236
496229.2,0.7985174015086886
496405.1,0.7982561716688943
496581,0.7984603883553116
496756.9,0.7982547854421245
496932.8,0.7980983090965235
497108.7,0.7983002521964623
497284.6,0.798561375975001
497460.5,0.7983059590710028
497636.4,0.7980523958725183
497812.3,0.7983653498749468
497988.2,0.7980165445645664
498164.1,0.7979936279776308
498340,0.7979693804048011
498515.9,0.7977908083849529
498691.8,0.7976942372749095
498867.7,0.7973457043249695
499043.6,0.7978586652090552
499219.5,0.7977927192204347
499395.4,0.7970590714255615
499571.3,0.7975220065118009
499747.2,0.7974270881745831
499923.1,0.7972598140573346
500099,0.7971165977231873
500274.9,0.7972071157900229
500450.8,0.7970218117756391
500626.7,0.7970420051099558
500802.6,0.7971575641636008
500978.5,0.7968294455936933
501154.4,0.7969424526286476
501330.3,0.7969712425993032
501506.2,0.7967502943396523
501682.1,0.7965786964864625
501858,0.7968750243156761
502033.9,0.7970473507106314
502209.8,0.7965494989346908
502385.7,0.7964084560171523
502561.6,0.7968803705279984
502737.5,0.7964241854107508
502913.4,0.7968426926866501
503089.3,0.7968394385969289
503265.2,0.7961681695437981
503441.1,0.7964495542934387
503617,0.796554574035496
503792.9,0.7961113625028307
503968.8,0.7962046850039064
504144.7,0.7964363762355042
504320.6,0.7958794811339508
504496.5,0.7955376157576584
504672.4,0.7958320161547443
504848.3,0.7958138796574096
505024.2,0.7955915622741434
505200.1,0.795567354428441
505376,0.7952566333379576
505551.9,0.7949480017938959
505727.8,0.7948201847648375
505903.7,0.7945759409243298
506079.6,0.7945729543353122
506255.5,0.7941346994442862
506431.4,0.7941232053172392
506607.3,0.7935107229259353
506783.2,0.7940276384589172
506959.1,0.7941050420722916
507135,0.7943252035749619
507310.9,0.7942578950979167
507486.8,0.7942906660651585
507662.7,0.7946999340865977
507838.6,0.7944318902213605
508014.5,0.7942033668948068
508190.4,0.7943262196537405
508366.3,0.7946118518540313
508542.2,0.794475446406478
508718.1,0.7944640459003418
508894,0.7944228776113995
509069.9,0.7941756310544459
509245.8,0.7946370936260716
509421.7,0.7945368025659383
509597.6,0.7939143723550386
509773.5,0.7942333839926747
509949.4,0.7941828879762407
510125.3,0.7941371440881198
510301.2,0.7939120496320041
510477.1,0.7942423792352751
510653,0.7935458537141324
510828.9,0.7938341273340324
511004.8,0.7939528324786896
511180.7,0.7941733576075629
511356.6,0.7935257629767986
